time,distance
2012-08-01 06:00:59,1.330419387115034
2012-08-01 06:01:10,2.0498636709013374
2012-08-01 06:01:19,1.7779518478332617
2012-08-01 06:01:30,0.08471141838536408
2012-08-01 06:01:40,5.117575592108863
2012-08-01 06:01:49,4.798121763795801
2012-08-01 06:02:00,8.383143412990034
2012-08-01 06:02:09,10.675817768784123
2012-08-01 06:02:19,5.222966776175755
2012-08-01 06:02:30,13.553296086063368
2012-08-01 06:02:39,11.981211015334399
2012-08-01 06:02:50,0.99770862657546
2012-08-01 06:02:59,3.1688100170876794
2012-08-01 06:03:09,2.2282506876152444
2012-08-01 06:03:20,4.401307708689786
2012-08-01 06:03:29,3.6751462045528065
2012-08-01 06:03:40,0.7984229214441352
2012-08-01 06:03:49,0.5836547927537417
2012-08-01 06:03:59,4.099639889413137
2012-08-01 06:04:10,2.7103518285106345
2012-08-01 06:04:19,2.7672593304021453
2012-08-01 06:04:30,6.23044355642298
2012-08-01 06:04:40,2.9079924253091405
2012-08-01 06:04:49,5.726703419601034
2012-08-01 06:05:00,5.871105632987589
2012-08-01 06:05:09,4.51545078995178
2012-08-01 06:05:20,6.681532802363528
2012-08-01 06:05:30,8.677908459158155
2012-08-01 06:05:39,1.860224583481039
2012-08-01 06:05:50,4.858743634538815
2012-08-01 06:05:59,1.8947137298056091
2012-08-01 06:06:10,10.567984940410359
2012-08-01 06:06:20,0.5579350328290373
2012-08-01 06:06:29,2.5544852082842873
2012-08-01 06:06:40,2.02452964649602
2012-08-01 06:06:49,0.21972033494403054
2012-08-01 06:06:59,3.629799484591084
2012-08-01 06:07:10,11.396638756813836
2012-08-01 06:07:19,3.1143827354929434
2012-08-01 06:07:30,10.709877824368798
2012-08-01 06:07:39,11.399073212519742
2012-08-01 06:07:49,3.5969185033626205
2012-08-01 06:08:00,1.5883072022251887
2012-08-01 06:08:09,1.7990110151889755
2012-08-01 06:08:20,2.035826822096829
2012-08-01 06:08:29,2.631850926322847
2012-08-01 06:08:39,4.848521274114552
2012-08-01 06:08:50,3.2986781727941143
2012-08-01 06:08:59,3.0529869151710534
2012-08-01 06:09:10,2.5368287236054963
2012-08-01 06:09:20,3.465032909878573
2012-08-01 06:09:29,1.5154506848089861
2012-08-01 06:09:40,2.9725275983738895
2012-08-01 06:09:49,7.389201899682868
2012-08-01 06:10:00,1.7116543171239174
2012-08-01 06:10:10,0.42612687358542467
2012-08-01 06:10:19,4.153014242468434
2012-08-01 06:10:30,7.476379106830516
2012-08-01 06:10:39,7.724193388113642
2012-08-01 06:10:50,11.940749757585564
2012-08-01 06:11:00,5.669978896705066
2012-08-01 06:11:09,1.8320345405203875
2012-08-01 06:11:20,9.47561957654126
2012-08-01 06:11:29,3.8091142511024767
2012-08-01 06:11:39,14.746178441140692
2012-08-01 06:11:50,6.861262396066674
2012-08-01 06:11:59,1.243955651173183
2012-08-01 06:12:10,2.394582208886265
2012-08-01 06:12:19,6.359176792115321
2012-08-01 06:12:29,5.228598416091209
2012-08-01 06:12:40,2.9730352412782075
2012-08-01 06:12:49,5.180102162352854
2012-08-01 06:13:00,10.34158235639707
2012-08-01 06:13:09,3.396849548014541
2012-08-01 06:13:19,10.0834317561502
2012-08-01 06:13:30,1.5832786904652554
2012-08-01 06:13:39,8.21186205620233
2012-08-01 06:13:50,8.890628145804065
2012-08-01 06:14:00,0.5327606307139243
2012-08-01 06:14:09,0.9263846328529123
2012-08-01 06:14:20,0.9003041522896187
2012-08-01 06:14:29,0.6028968064942773
2012-08-01 06:14:40,4.468140481313564
2012-08-01 06:14:50,2.935613083281567
2012-08-01 06:14:59,5.226869599225694
2012-08-01 06:15:10,4.190701793771541
2012-08-01 06:15:19,3.845431450270948
2012-08-01 06:15:30,2.164964901206872
2012-08-01 06:15:40,2.397760477079823
2012-08-01 06:15:49,1.2993960573929684
2012-08-01 06:16:00,2.7361984697588193
2012-08-01 06:16:09,3.0295938444396526
2012-08-01 06:16:19,3.906317686815158
2012-08-01 06:16:30,1.3378055550555519
2012-08-01 06:16:39,2.5816939542888053
2012-08-01 06:16:50,1.6072005590181562
2012-08-01 06:16:59,3.895367706394354
2012-08-01 06:17:09,1.9547073308750003
2012-08-01 06:17:20,2.9647803840768336
2012-08-01 06:17:29,0.8057713884055193
2012-08-01 06:17:40,4.664008525917063
2012-08-01 06:17:50,5.168753565890527
2012-08-01 06:17:59,0.7415983072489553
2012-08-01 06:18:10,2.7949135990895586
2012-08-01 06:18:19,0.568298092975685
2012-08-01 06:18:30,2.4137108082403786
2012-08-01 06:18:40,4.168723108169641
2012-08-01 06:18:49,0.599069006483552
2012-08-01 06:19:00,3.2903616592177234
2012-08-01 06:19:09,2.2487423188751565
2012-08-01 06:19:20,1.831366263850732
2012-08-01 06:19:30,0.8654011305881593
2012-08-01 06:19:39,0.5742931395285671
2012-08-01 06:19:50,0.8368805960954305
2012-08-01 06:19:59,1.1266823889643736
2012-08-01 06:20:10,1.2097994515442645
2012-08-01 06:20:20,1.6511576090794657
2012-08-01 06:20:29,2.534659042856238
2012-08-01 06:20:40,1.2400054272235128
2012-08-01 06:20:49,3.010544767801672
2012-08-01 06:20:59,0.9059333490434317
2012-08-01 06:21:10,1.4563366629764858
2012-08-01 06:21:19,2.4890614089325407
2012-08-01 06:21:30,0.5852201612209427
2012-08-01 06:21:39,2.3773628718047677
2012-08-01 06:21:49,1.9613625258614518
2012-08-01 06:22:00,5.267277415287015
2012-08-01 06:22:09,3.1669952271898976
2012-08-01 06:22:20,4.796571202257239
2012-08-01 06:22:30,2.0614491819480065
