time,distance
2012-08-11 06:00:53,0.6792662487111233
2012-08-11 06:01:03,0.4530820411264514
2012-08-11 06:01:12,0.6394769022951529
2012-08-11 06:01:23,0.7045646785728417
2012-08-11 06:01:32,0.6305202831567175
2012-08-11 06:01:43,0.5284583400662838
2012-08-11 06:01:53,0.1721446119030265
2012-08-11 06:02:02,1.040177447731983
2012-08-11 06:02:13,0.7568931262163562
2012-08-11 06:02:22,1.0028219618387544
2012-08-11 06:02:33,1.1009312439820713
2012-08-11 06:02:43,1.6806001330828142
2012-08-11 06:02:52,2.53071064558983
2012-08-11 06:03:03,2.421069685881422
2012-08-11 06:03:12,2.336199825015505
2012-08-11 06:03:22,1.4369276877484543
2012-08-11 06:03:33,0.9352621954971156
2012-08-11 06:03:42,1.0293837296002672
2012-08-11 06:03:53,1.6225815227132077
2012-08-11 06:04:02,2.4641698487211645
2012-08-11 06:04:12,2.525123980479651
2012-08-11 06:04:23,2.2398906204462548
2012-08-11 06:04:32,2.0790283031085313
2012-08-11 06:04:43,2.0296558689144812
2012-08-11 06:04:53,1.4514256999698163
2012-08-11 06:05:02,1.5700750973364854
2012-08-11 06:05:13,2.092025456096484
2012-08-11 06:05:22,2.1412799368426896
2012-08-11 06:05:33,2.547230210896358
2012-08-11 06:05:43,2.7895550861527134
2012-08-11 06:05:52,2.451406290101042
2012-08-11 06:06:03,2.472069913249015
2012-08-11 06:06:12,2.133379846467032
2012-08-11 06:06:23,1.7872910540019453
2012-08-11 06:06:33,1.8619530687556232
2012-08-11 06:06:42,1.6999735361995194
2012-08-11 06:06:53,0.7720396983160314
2012-08-11 06:07:02,0.40801841876434336
2012-08-11 06:07:12,1.0424153737454502
2012-08-11 06:07:23,1.2840405809456494
2012-08-11 06:07:32,1.6037049378129318
2012-08-11 06:07:43,2.65987979268682
2012-08-11 06:07:52,3.7087200757902785
2012-08-11 06:08:02,3.8703167870001827
2012-08-11 06:08:13,3.7696832703522447
2012-08-11 06:08:22,2.6036983968920246
2012-08-11 06:08:33,1.8074668919269716
2012-08-11 06:08:42,1.3627213922085029
2012-08-11 06:08:52,0.9277574469353378
2012-08-11 06:09:03,0.47770697425854053
2012-08-11 06:09:12,2.7480733697198847
2012-08-11 06:09:23,2.64227697486731
2012-08-11 06:09:33,2.4979876776500864
2012-08-11 06:09:42,2.2672963532865396
2012-08-11 06:09:53,0.7716860973234337
2012-08-11 06:10:02,0.08189341944629022
2012-08-11 06:10:13,1.4702002729033326
2012-08-11 06:10:23,2.397727445314967
2012-08-11 06:10:32,1.348616351592289
2012-08-11 06:10:43,1.7339089369884202
2012-08-11 06:10:52,1.3852170534572394
2012-08-11 06:11:03,1.5737430640168966
2012-08-11 06:11:13,0.42354923525297766
2012-08-11 06:11:22,1.7509745977493578
2012-08-11 06:11:33,1.9803379981350686
2012-08-11 06:11:42,6.7077368963191715
2012-08-11 06:11:52,6.9420882300760205
2012-08-11 06:12:03,6.412002476949107
2012-08-11 06:12:12,6.848506159603693
2012-08-11 06:12:23,7.210457321005111
2012-08-11 06:12:32,8.033791060513698
2012-08-11 06:12:42,6.5119998886150094
2012-08-11 06:12:53,6.20412627205365
2012-08-11 06:13:02,6.5493090637408455
2012-08-11 06:13:13,4.525303724037438
2012-08-11 06:13:22,5.5333469364555095
2012-08-11 06:13:32,4.620768618939321
2012-08-11 06:13:43,4.673823156435182
2012-08-11 06:13:52,4.693005064552698
2012-08-11 06:14:03,6.804135755002901
2012-08-11 06:14:13,5.08011565831683
2012-08-11 06:14:22,3.685231533607432
2012-08-11 06:14:33,6.17008117614783
2012-08-11 06:14:42,5.038948604471406
2012-08-11 06:14:53,6.059575948773609
2012-08-11 06:15:03,6.0796481291016935
2012-08-11 06:15:12,7.0734096079023745
2012-08-11 06:15:23,9.520432723491894
2012-08-11 06:15:32,11.649158650848983
2012-08-11 06:15:43,11.058789559883298
2012-08-11 06:15:53,11.587527347416728
2012-08-11 06:16:02,12.818204252605604
2012-08-11 06:16:13,10.803144364725306
2012-08-11 06:16:22,8.70573846217375
2012-08-11 06:16:32,10.48132914765566
2012-08-11 06:16:43,9.109740304269963
2012-08-11 06:16:52,6.481178409992277
2012-08-11 06:17:03,9.100288930458188
2012-08-11 06:17:12,12.702428949306697
2012-08-11 06:17:22,13.729561971144296
2012-08-11 06:17:33,10.223594151336892
2012-08-11 06:17:42,8.863187827056073
2012-08-11 06:17:53,11.607002246801093
2012-08-11 06:18:02,15.950758232609191
2012-08-11 06:18:12,18.762418489214507
2012-08-11 06:18:23,17.295565325664036
2012-08-11 06:18:32,16.808487428280507
2012-08-11 06:18:43,15.079734969151785
2012-08-11 06:18:53,15.165414908699184
2012-08-11 06:19:02,15.978494381383873
2012-08-11 06:19:13,13.97563103978118
2012-08-11 06:19:22,13.520177968086315
2012-08-11 06:19:33,14.78155965922965
2012-08-11 06:19:43,13.96852161455087
2012-08-11 06:19:52,16.622323989611605
2012-08-11 06:20:03,17.329422604534
2012-08-11 06:20:12,15.838741677799659
2012-08-11 06:20:23,14.163131018303021
2012-08-11 06:20:33,14.43005633279931
2012-08-11 06:20:42,14.906910306568934
2012-08-11 06:20:53,17.652295592312864
2012-08-11 06:21:02,19.263640180917687
2012-08-11 06:21:12,20.874635224617847
2012-08-11 06:21:23,19.239079437424873
2012-08-11 06:21:32,16.96088798595666
2012-08-11 06:21:43,17.355845124176277
2012-08-11 06:21:52,19.470256499759046
2012-08-11 06:22:02,21.84642774835331
2012-08-11 06:22:13,21.55970364106151
2012-08-11 06:22:22,18.75761136246363
